ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2147	"STAT5B"	"STAT5B"	chr17	-	42217159	42217455	42217159	42217282	42217376	42217455	2147	0,6,6	19,145,202	4,3,9	431,152,227	138	69	0.749094620605	1.0	0.0,0.02,0.015	0.005,0.01,0.019	0.0
2148	"KDM3B"	"KDM3B"	chr5	+	138381350	138381590	138381350	138381414	138381515	138381590	2148	0,1,1	0,0,0	0,3,1	0,1,0	138	69	1	1.0	NA,1.0,1.0	NA,0.6,1.0	0.2
2149	"TMSB15B-AS1"	"TMSB15B-AS1"	chrX	-	103918408	103918902	103918408	103918460	103918659	103918902	2149	0,0,2	0,9,1	0,0,0	10,4,3	138	69	1	1.0	NA,0.0,0.5	0.0,0.0,0.0	0.25
2150	"TMSB15B-AS1"	"TMSB15B-AS1"	chrX	-	103918408	103918902	103918408	103918460	103918831	103918902	2150	0,2,4	0,0,0	9,4,5	3,4,1	138	69	1	1.0	NA,1.0,1.0	0.6,0.333,0.714	0.451
2151	"RPL36A-HNRNPH2"	"RPL36A-HNRNPH2"	chrX	+	101391754	101392095	101391754	101391822	101392049	101392095	2151	31,1,8	0,0,0	35,4,6	0,1,0	138	69	1	1.0	1.0,1.0,1.0	1.0,0.667,1.0	0.111
2152	"MARCHF5"	"MARCHF5"	chr10	+	92349348	92349787	92349348	92349532	92349670	92349787	2152	0,2,0	0,12,9	0,1,1	14,12,5	138	69	1	1.0	NA,0.077,0.0	0.0,0.04,0.091	-0.005
2153	"U2AF2"	"U2AF2"	chr19	+	55658861	55659345	55658861	55658981	55659209	55659345	2153	0,8,10	0,3,6	2,8,6	4,1,3	138	69	1	1.0	NA,0.571,0.455	0.2,0.8,0.5	0.013
2154	"U2AF2"	"U2AF2"	chr19	+	55660140	55660619	55660140	55660221	55660515	55660619	2154	1,18,27	13,92,100	1,23,25	134,104,127	138	69	0.0461906762897	0.35904010363268085	0.037,0.089,0.119	0.004,0.1,0.09	0.017
2155	"TYK2"	"TYK2"	chr19	-	10361769	10362214	10361769	10361955	10362077	10362214	2155	0,1,3	7,14,18	3,0,2	10,12,9	138	69	0.582579866982	1.0	0.0,0.034,0.077	0.13,0.0,0.1	-0.04
2156	"TYK2"	"TYK2"	chr19	-	10368294	10368763	10368294	10368418	10368531	10368763	2156	0,1,3	0,0,0	0,0,0	0,0,1	138	69	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
2157	"TIMM17B"	"TIMM17B"	chrX	-	48895037	48895454	48895037	48895101	48895347	48895454	2157	0,6,5	0,0,3	0,0,2	0,0,0	138	69	1	1.0	NA,1.0,0.455	NA,NA,1.0	-0.272
2158	"TIMM17B"	"TIMM17B"	chrX	-	48895037	48895454	48895037	48895101	48895351	48895454	2158	0,8,9	0,8,10	0,0,2	25,17,2	138	69	1	1.0	NA,0.333,0.31	0.0,0.0,0.333	0.211
2159	"ARPC4-TTLL3"	"ARPC4-TTLL3"	chr3	+	9799878	9800296	9799878	9800067	9800184	9800296	2159	9,197,303	8,12,24	92,311,359	41,31,16	138	69	0.872230702026	1.0	0.36,0.891,0.863	0.529,0.834,0.918	-0.056
2160	"SART3"	"SART3"	chr12	-	108525456	108525799	108525456	108525609	108525775	108525799	2160	0,1,1	0,1,0	4,1,0	0,0,0	138	69	1	1.0	NA,0.333,1.0	1.0,1.0,NA	-0.334
2161	"SART3"	"SART3"	chr12	-	108542769	108543152	108542769	108542851	108543027	108543152	2161	0,1,1	0,0,1	0,0,1	0,0,0	138	69	1	1.0	NA,1.0,0.333	NA,NA,1.0	-0.334
2162	"PLXND1"	"PLXND1"	chr3	-	129562786	129563158	129562786	129562943	129563093	129563158	2162	0,0,0	5,2,0	0,1,0	0,0,0	138	69	1	1.0	0.0,0.0,NA	NA,1.0,NA	-1.0
2163	"PLXND1"	"PLXND1"	chr3	-	129585790	129586272	129585790	129586081	129586171	129586272	2163	0,0,1	0,2,4	0,1,0	0,3,0	138	69	1	1.0	NA,0.0,0.111	NA,0.143,NA	-0.087
2166	"MYL4"	"MYL4"	chr17	+	47223262	47223679	47223262	47223296	47223508	47223679	2166	0,1,0	0,0,0	0,193,0	0,1,0	138	69	1	1.0	NA,1.0,NA	NA,0.99,NA	0.01
2167	"MYL4"	"MYL4"	chr17	+	47223262	47223679	47223262	47223375	47223508	47223679	2167	0,1,0	0,0,0	0,112,0	0,4,0	138	69	1	1.0	NA,1.0,NA	NA,0.933,NA	0.067
2168	"MYL4"	"MYL4"	chr17	+	47223262	47223679	47223262	47223424	47223508	47223679	2168	0,1,0	0,0,0	0,112,0	0,56,0	138	69	1	1.0	NA,1.0,NA	NA,0.5,NA	0.5
2169	"LOC389906"	"LOC389906"	chrX	-	3818445	3818703	3818445	3818500	3818656	3818703	2169	0,3,8	0,7,1	0,19,1	6,5,3	138	69	1	1.0	NA,0.176,0.8	0.0,0.655,0.143	0.222
2170	"THOC2"	"THOC2"	chrX	-	123623643	123623971	123623643	123623709	123623786	123623971	2170	0,4,4	11,9,5	5,5,2	25,8,16	138	69	0.906601682923	1.0	0.0,0.182,0.286	0.091,0.238,0.059	0.027
2171	"THOC2"	"THOC2"	chrX	-	123706587	123706949	123706587	123706704	123706857	123706949	2171	0,3,6	0,0,0	0,7,2	6,2,0	138	69	1	1.0	NA,1.0,1.0	0.0,0.636,1.0	0.455
2173	"FADS1"	"FADS1"	chr11	-	61802800	61803188	61802800	61802926	61803031	61803188	2173	0,2,0	5,32,36	0,0,1	58,30,31	138	69	1	1.0	0.0,0.03,0.0	0.0,0.0,0.016	0.005
2174	"UBR3"	"UBR3"	chr2	+	170040881	170041208	170040881	170040985	170041102	170041208	2174	0,2,7	0,0,1	6,12,0	0,1,0	138	69	1	1.0	NA,1.0,0.778	1.0,0.857,NA	-0.039
2175	"PSMB10"	"PSMB10"	chr16	-	67935295	67935697	67935295	67935478	67935581	67935697	2175	1,7,18	20,23,49	4,17,7	43,33,14	138	69	0.696158288522	1.0	0.024,0.132,0.155	0.044,0.205,0.2	-0.046
2176	"TTYH3"	"TTYH3"	chr7	+	2647141	2647632	2647141	2647253	2647417	2647632	2176	1,26,56	48,248,499	26,16,142	711,88,1880	138	69	0.0257309276564	0.24969683948918273	0.01,0.05,0.053	0.018,0.083,0.036	-0.008
2177	"TTYH3"	"TTYH3"	chr7	+	2649503	2649988	2649503	2649639	2649912	2649988	2177	0,23,62	61,342,616	34,8,199	519,143,2269	138	69	0.91814772935	1.0	0.0,0.033,0.048	0.032,0.027,0.042	-0.007
2178	"COMMD3-BMI1"	"COMMD3-BMI1"	chr10	+	22318652	22319018	22318652	22318862	22318958	22319018	2178	0,0,1	0,11,17	0,2,0	21,23,9	138	69	1	1.0	NA,0.0,0.029	0.0,0.042,0.0	0.001
2179	"CXCL3"	"CXCL3"	chr4	-	74038330	74038689	74038330	74038413	74038511	74038689	2179	49,492,348	28,72,43	519,491,482	57,49,102	138	69	0.183676661494	0.8342459517110195	0.467,0.774,0.802	0.82,0.834,0.703	-0.105
2180	"JAM3"	"JAM3"	chr11	+	134145654	134146045	134145654	134145790	134145945	134146045	2180	8,148,82	4,4,5	108,37,148	27,0,6	138	69	0.745239527173	1.0	0.5,0.949,0.891	0.667,1.0,0.925	-0.084
2181	"JAM3"	"JAM3"	chr11	+	134148637	134148818	134148637	134148676	134148763	134148818	2181	42,359,197	555,1825,1395	160,116,461	3905,940,2066	138	69	0.00638734169617	0.10767713556550669	0.036,0.09,0.066	0.02,0.058,0.1	0.005
2182	"ARMCX3"	"ARMCX3"	chrX	+	101623824	101624218	101623824	101623893	101624157	101624218	2182	1,51,42	121,357,406	37,63,55	558,500,445	138	69	0.96897996411	1.0	0.004,0.067,0.049	0.032,0.059,0.058	-0.01
2183	"LIN37"	"LIN37"	chr19	+	35752803	35753193	35752803	35752833	35752913	35753193	2183	0,0,0	0,0,2	0,1,0	5,0,4	138	69	1	1.0	NA,NA,0.0	0.0,1.0,0.0	-0.333
2184	"LIN37"	"LIN37"	chr19	+	35752803	35753193	35752803	35752833	35752938	35753193	2184	0,1,0	0,0,0	0,1,0	0,0,1	138	69	1	1.0	NA,1.0,NA	NA,1.0,0.0	0.5
2185	"LIN37"	"LIN37"	chr19	+	35752913	35753193	35752913	35752999	35753086	35753193	2185	0,2,2	0,3,3	1,0,3	10,3,4	138	69	1	1.0	NA,0.25,0.25	0.048,0.0,0.273	0.143
2186	"VPS37C"	"VPS37C"	chr11	-	61134035	61134346	61134035	61134207	61134301	61134346	2186	1,0,1	0,2,0	0,2,1	0,0,0	138	69	1	1.0	1.0,0.0,1.0	NA,1.0,1.0	-0.333
2187	"XRCC5"	"XRCC5"	chr2	+	216141185	216141481	216141185	216141319	216141426	216141481	2187	0,0,1	2,0,2	1,2,0	0,4,0	138	69	1	1.0	0.0,NA,0.2	1.0,0.2,NA	-0.5
2188	"GGTA1P"	"GGTA1P"	chr9	-	121461251	121461552	121461251	121461317	121461489	121461552	2188	4,31,45	0,0,1	15,81,39	0,0,0	138	69	1	1.0	1.0,1.0,0.957	1.0,1.0,1.0	-0.014
2189	"PRRC2B"	"PRRC2B"	chr9	+	131436619	131436895	131436619	131436722	131436845	131436895	2189	0,0,6	0,7,4	0,1,1	4,25,2	138	69	1	1.0	NA,0.0,0.429	0.0,0.02,0.2	0.141
2190	"PRRC2B"	"PRRC2B"	chr9	+	131482451	131482907	131482451	131482562	131482709	131482907	2190	1,1,4	2,22,22	4,0,1	40,10,22	138	69	0.402766092271	1.0	0.2,0.022,0.083	0.048,0.0,0.022	0.078
2191	"PRRC2B"	"PRRC2B"	chr9	+	131486084	131486541	131486084	131486182	131486480	131486541	2191	2,4,4	0,0,1	2,2,5	0,0,0	138	69	1	1.0	1.0,1.0,0.667	1.0,1.0,1.0	-0.111
2192	"HSD17B3"	"HSD17B3"	chr9	-	96249750	96250052	96249750	96249786	96249909	96250052	2192	3,15,25	0,0,1	9,42,3	0,0,0	138	69	1	1.0	1.0,1.0,0.926	1.0,1.0,1.0	-0.025
2193	"OPHN1"	"OPHN1"	chrX	-	68192918	68193197	68192918	68192993	68193098	68193197	2193	4,4,10	0,0,0	8,23,5	8,0,0	138	69	0.0074101735498	0.11652317173632164	1.0,1.0,1.0	0.333,1.0,1.0	0.222
2194	"TRIM28"	"TRIM28"	chr19	+	58548885	58549240	58548885	58548910	58548987	58549240	2194	0,2,7	8,64,60	0,5,5	65,38,47	138	69	0.766801745616	1.0	0.0,0.015,0.055	0.0,0.062,0.051	-0.014
2195	"SPDYC"	"SPDYC"	chr11	+	65171900	65172331	65171900	65172001	65172245	65172331	2195	0,2,4	0,19,19	0,6,2	0,68,36	138	69	1	1.0	NA,0.05,0.095	NA,0.042,0.027	0.038
2196	"SPDYC"	"SPDYC"	chr11	+	65172931	65173244	65172931	65173014	65173182	65173244	2196	0,21,14	0,47,34	0,30,35	2,108,64	138	69	1	1.0	NA,0.183,0.171	0.0,0.122,0.215	0.065
2197	"WDHD1"	"WDHD1"	chr14	-	54957033	54957504	54957033	54957204	54957418	54957504	2197	0,1,0	0,0,0	4,2,0	0,4,0	138	69	1	1.0	NA,1.0,NA	1.0,0.2,NA	0.4
2198	"WDHD1"	"WDHD1"	chr14	-	54957418	54957635	54957418	54957504	54957591	54957635	2198	0,0,1	0,0,0	0,1,0	0,2,0	138	69	1	1.0	NA,NA,1.0	NA,0.2,NA	0.8
2199	"ULK1"	"ULK1"	chr12	+	131906891	131907162	131906891	131906924	131907061	131907162	2199	0,5,5	0,1,0	0,0,3	0,0,1	138	69	1	1.0	NA,0.714,1.0	NA,NA,0.6	0.257
2200	"ULK1"	"ULK1"	chr12	+	131907061	131907531	131907061	131907162	131907494	131907531	2200	0,4,1	0,0,1	6,3,1	0,1,4	138	69	1	1.0	NA,1.0,0.333	1.0,0.6,0.111	0.096
2201	"ULK1"	"ULK1"	chr12	+	131908690	131908971	131908690	131908817	131908897	131908971	2201	0,2,6	0,46,25	9,2,2	22,20,30	138	69	1	1.0	NA,0.021,0.107	0.17,0.048,0.032	-0.019
2202	"ULK1"	"ULK1"	chr12	+	131915013	131915421	131915013	131915231	131915334	131915421	2202	1,4,3	2,29,29	11,3,8	30,21,19	138	69	0.0254188412958	0.24768113462523753	0.2,0.065,0.049	0.155,0.067,0.174	-0.027
2203	"CCDC106"	"CCDC106"	chr19	+	55649209	55649584	55649209	55649309	55649407	55649584	2203	0,1,2	0,1,9	4,0,3	8,0,13	138	69	1	1.0	NA,0.333,0.1	0.2,NA,0.103	0.065
2204	"TRPC1"	"TRPC1"	chr3	+	142743111	142743586	142743111	142743320	142743484	142743586	2204	0,0,2	3,6,7	0,26,2	18,16,5	138	69	0.00114373902914	0.03595409244760934	0.0,0.0,0.125	0.0,0.448,0.167	-0.163
2205	"PCED1A"	"PCED1A"	chr20	-	2838595	2839037	2838595	2838746	2838843	2839037	2205	0,0,3	0,4,1	0,0,0	3,0,0	138	69	1	1.0	NA,0.0,0.6	0.0,NA,NA	0.3
2207	"PLEK"	"PLEK"	chr2	+	68388386	68388819	68388386	68388491	68388733	68388819	2207	52,225,399	0,1,0	449,407,445	0,0,0	138	69	1	1.0	1.0,0.991,1.0	1.0,1.0,1.0	-0.003
2208	"LINC00861"	"LINC00861"	chr8	-	125941130	125946182	125941130	125941286	125945932	125946182	2208	5,2,2	0,0,1	0,0,3	0,0,0	138	69	1	1.0	1.0,1.0,0.5	NA,NA,1.0	-0.167
2209	"LINC00861"	"LINC00861"	chr8	-	125941130	125946182	125941130	125941289	125945932	125946182	2209	5,2,2	0,0,4	0,0,3	0,0,0	138	69	1	1.0	1.0,1.0,0.2	NA,NA,1.0	-0.267
2210	"DRAP1"	"DRAP1"	chr11	+	65919779	65919997	65919779	65919852	65919947	65919997	2210	0,19,20	8,38,33	14,29,24	64,60,46	138	69	0.801056633546	1.0	0.0,0.2,0.233	0.099,0.195,0.207	-0.023
2211	"DRAP1"	"DRAP1"	chr11	+	65920547	65920972	65920547	65920662	65920883	65920972	2211	0,2,7	56,171,112	4,10,7	167,260,200	138	69	0.346937004698	1.0	0.0,0.006,0.03	0.012,0.019,0.017	-0.004
2212	"CCDC88C"	"CCDC88C"	chr14	-	91281161	91281525	91281161	91281308	91281456	91281525	2212	0,0,0	0,4,5	0,1,0	4,0,0	138	69	1	1.0	NA,0.0,0.0	0.0,1.0,NA	-0.5
2214	"SRC"	"SRC"	chr20	+	37383917	37384403	37383917	37384015	37384149	37384403	2214	0,65,112	0,0,3	47,58,126	0,6,5	138	69	1	1.0	NA,1.0,0.949	1.0,0.829,0.926	0.056
2215	"SRC"	"SRC"	chr20	+	37393894	37394317	37393894	37393993	37394173	37394317	2215	6,21,31	64,297,511	39,9,23	662,280,579	138	69	0.085133457379	0.5207345282865987	0.045,0.034,0.029	0.029,0.016,0.019	0.015
2216	"DNAJC13"	"DNAJC13"	chr3	+	132465950	132466394	132465950	132466070	132466298	132466394	2216	0,1,0	1,6,4	0,0,0	2,8,1	138	69	1	1.0	0.0,0.077,0.0	0.0,0.0,0.0	0.026
2217	"DNAJC13"	"DNAJC13"	chr3	+	132484362	132484672	132484362	132484488	132484587	132484672	2217	0,0,2	0,1,0	0,3,3	0,2,0	138	69	1	1.0	NA,0.0,1.0	NA,0.429,1.0	-0.215
2218	"NAGPA"	"NAGPA"	chr16	-	5027979	5028365	5027979	5028185	5028296	5028365	2218	0,1,0	0,0,1	0,0,3	0,0,1	138	69	1	1.0	NA,1.0,0.0	NA,NA,0.6	-0.1
2220	"PDZD11"	"PDZD11"	chrX	-	70289520	70289927	70289520	70289593	70289859	70289927	2220	0,2,1	0,0,3	0,0,0	0,2,3	138	69	1	1.0	NA,1.0,0.143	NA,0.0,0.0	0.572
2222	"STAT2"	"STAT2"	chr12	-	56349344	56349636	56349344	56349509	56349588	56349636	2222	0,1,10	4,7,8	0,1,1	9,11,4	138	69	1	1.0	0.0,0.067,0.385	0.0,0.043,0.111	0.099
2224	"MPV17"	"MPV17"	chr2	-	27312480	27312772	27312480	27312589	27312679	27312772	2224	0,13,11	28,53,33	12,3,3	58,37,67	138	69	0.0808411366113	0.503257941647082	0.0,0.109,0.143	0.094,0.039,0.022	0.032
2225	"MPV17"	"MPV17"	chr2	-	27312679	27313071	27312679	27312772	27312993	27313071	2225	2,3,6	14,54,44	2,3,5	83,17,62	138	69	0.361286842141	1.0	0.067,0.027,0.064	0.012,0.081,0.039	0.009
2226	"BCL7C"	"BCL7C"	chr16	-	30892575	30892948	30892575	30892747	30892839	30892948	2226	0,3,1	2,11,7	0,0,2	5,3,11	138	69	0.428080270739	1.0	0.0,0.12,0.067	0.0,0.0,0.083	0.035
2227	"KCTD9"	"KCTD9"	chr8	-	25439278	25439673	25439278	25439407	25439605	25439673	2227	2,10,3	6,52,22	16,5,6	109,47,41	138	69	0.63308575983	1.0	0.143,0.088,0.064	0.068,0.051,0.068	0.036
2228	"ARFGEF1"	"ARFGEF1"	chr8	-	67257731	67258205	67257731	67257816	67258075	67258205	2228	2,2,8	2,0,1	6,8,3	0,4,0	138	69	0.867629724404	1.0	0.333,1.0,0.8	1.0,0.5,1.0	-0.122
2229	"ARFGEF1"	"ARFGEF1"	chr8	-	67257731	67258205	67257731	67257816	67258084	67258205	2229	4,13,21	54,97,118	6,25,10	285,273,59	138	69	0.0060518326973	0.10351491774009042	0.036,0.063,0.082	0.01,0.044,0.078	0.016
2230	"ARFGEF1"	"ARFGEF1"	chr8	-	67266870	67267230	67266870	67266984	67267090	67267230	2230	0,19,16	34,126,120	0,19,9	207,191,92	138	69	0.00662416721427	0.10960163393758239	0.0,0.07,0.062	0.0,0.047,0.047	0.013
2231	"ARFGEF1"	"ARFGEF1"	chr8	-	67275765	67276109	67275765	67275874	67275975	67276109	2231	0,6,4	0,0,1	9,13,1	0,1,0	138	69	1	1.0	NA,1.0,0.667	1.0,0.867,1.0	-0.122
2232	"RGS18"	"RGS18"	chr1	+	192181114	192181458	192181114	192181189	192181291	192181458	2232	420,1218,1225	0,0,1	1705,2119,565	0,1,0	138	69	1	1.0	1.0,1.0,0.998	1.0,0.999,1.0	-0.0
2233	"RGS18"	"RGS18"	chr1	+	192181291	192181775	192181291	192181458	192181726	192181775	2233	416,935,1086	9,16,4	1957,2015,480	24,16,3	138	69	0.511531004197	1.0	0.959,0.967,0.993	0.976,0.984,0.988	-0.01
2234	"PAXIP1-AS2"	"PAXIP1-AS2"	chr7	+	154947730	154948090	154947730	154947773	154947897	154948090	2234	0,0,6	6,0,0	0,6,1	0,0,0	138	69	1	1.0	0.0,NA,1.0	NA,1.0,1.0	-0.5
2235	"XRCC1"	"XRCC1"	chr19	-	43545817	43546103	43545817	43545957	43546051	43546103	2235	0,7,8	12,58,55	20,8,5	96,40,85	138	69	0.37525582516	1.0	0.0,0.057,0.068	0.094,0.091,0.029	-0.03
2236	"XRCC1"	"XRCC1"	chr19	-	43552796	43553085	43552796	43552908	43552981	43553085	2236	0,3,7	6,7,19	0,4,7	41,14,20	138	69	0.291369688175	1.0	0.0,0.176,0.156	0.0,0.125,0.149	0.019
2238	"GFPT1"	"GFPT1"	chr2	-	69354281	69354568	69354281	69354312	69354488	69354568	2238	0,3,13	0,0,1	6,25,7	4,2,0	138	69	1	1.0	NA,1.0,0.867	0.429,0.862,1.0	0.17
2239	"TMEM87B"	"TMEM87B"	chr2	+	112081056	112081522	112081056	112081118	112081334	112081522	2239	0,7,18	60,97,88	1,21,7	269,206,55	138	69	0.0749366516084	0.4858391082505419	0.0,0.035,0.093	0.002,0.048,0.06	0.006
2240	"TMEM87B"	"TMEM87B"	chr2	+	112097045	112097291	112097045	112097152	112097232	112097291	2240	0,13,26	19,54,88	15,57,14	154,190,31	138	69	0.917482267371	1.0	0.0,0.107,0.129	0.046,0.13,0.184	-0.041
2241	"TMEM87B"	"TMEM87B"	chr2	+	112097232	112097511	112097232	112097291	112097428	112097511	2241	1,0,1	0,0,0	0,6,0	1,0,0	138	69	1	1.0	1.0,NA,1.0	0.0,1.0,NA	0.5
2242	"SPPL2B"	"SPPL2B"	chr19	+	2339826	2340172	2339826	2339966	2340075	2340172	2242	0,2,0	0,7,12	0,1,0	0,1,13	138	69	1	1.0	NA,0.125,0.0	NA,0.333,0.0	-0.104
2244	"LOC730268"	"LOC730268"	chr2	+	87714047	87714245	87714047	87714084	87714178	87714245	2244	4,11,13	15,52,56	26,2,5	132,33,15	138	69	0.514201563175	1.0	0.118,0.096,0.104	0.09,0.029,0.143	0.019
2245	"DDX50"	"DDX50"	chr10	+	68936935	68937351	68936935	68937095	68937292	68937351	2245	0,1,2	0,0,1	1,3,0	0,0,0	138	69	1	1.0	NA,1.0,0.5	1.0,1.0,NA	-0.25
2246	"MAT2B"	"MAT2B"	chr5	+	163513567	163513994	163513567	163513669	163513841	163513994	2246	4,22,12	65,296,126	9,7,17	417,182,120	138	69	0.0611054083662	0.42810109822952597	0.03,0.036,0.045	0.011,0.019,0.066	0.005
2247	"CLIP2"	"CLIP2"	chr7	+	74401504	74401884	74401504	74401567	74401778	74401884	2247	0,24,51	0,0,0	18,13,32	0,0,6	138	69	1	1.0	NA,1.0,1.0	1.0,1.0,0.727	0.091
2249	"LRRK2"	"LRRK2"	chr12	+	40274658	40274993	40274658	40274727	40274853	40274993	2249	0,2,0	1,1,3	5,0,0	0,2,3	138	69	0.198245072811	0.8745034044844229	0.0,0.5,0.0	1.0,0.0,0.0	-0.167
2252	"PMS2P1"	"PMS2P1"	chr7	-	100330234	100330549	100330234	100330284	100330462	100330549	2252	0,3,11	16,59,35	3,20,4	111,103,30	138	69	0.905019376192	1.0	0.0,0.025,0.136	0.013,0.088,0.062	-0.001
2253	"DNAJC10"	"DNAJC10"	chr2	+	182758839	182759307	182758839	182758890	182759159	182759307	2253	0,2,5	1,12,25	1,0,3	5,20,10	138	69	0.254834586944	1.0	0.0,0.077,0.091	0.091,0.0,0.13	-0.018
2254	"OSTM1"	"OSTM1"	chr6	-	108049252	108049567	108049252	108049418	108049531	108049567	2254	0,3,5	0,1,0	3,13,8	0,0,3	138	69	1	1.0	NA,0.6,1.0	1.0,1.0,0.571	-0.057
2255	"SMCHD1"	"SMCHD1"	chr18	+	2673016	2673363	2673016	2673194	2673280	2673363	2255	0,2,15	0,1,6	1,4,0	0,1,0	138	69	1	1.0	NA,0.5,0.556	1.0,0.667,NA	-0.305
2256	"SMCHD1"	"SMCHD1"	chr18	+	2763353	2763789	2763353	2763412	2763636	2763789	2256	0,3,9	0,1,0	0,7,0	0,0,0	138	69	1	1.0	NA,0.6,1.0	NA,1.0,NA	-0.2
2257	"RNF212B"	"RNF212B"	chr14	+	23264622	23265056	23264622	23264671	23264841	23265056	2257	0,0,0	0,0,1	3,0,0	0,0,0	138	69	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
2258	"APTR"	"APTR"	chr7	-	77695895	77696265	77695895	77696018	77696171	77696265	2258	0,4,5	0,0,0	0,2,0	0,0,1	138	69	1	1.0	NA,1.0,1.0	NA,1.0,0.0	0.5
2259	"PMS2P3"	"PMS2P3"	chr7	-	75512393	75512675	75512393	75512421	75512588	75512675	2259	0,2,3	8,12,9	0,1,1	24,44,22	138	69	0.165390701939	0.7754525297782562	0.0,0.077,0.143	0.0,0.011,0.022	0.062
2260	"NSUN5P1"	"NSUN5P1"	chr7	+	75415591	75416191	75415591	75415770	75415980	75416191	2260	0,3,5	0,0,2	0,0,3	0,0,0	138	69	1	1.0	NA,1.0,0.556	NA,NA,1.0	-0.222
2261	"ARMH3"	"ARMH3"	chr10	-	102023476	102023824	102023476	102023563	102023674	102023824	2261	0,6,6	23,21,44	3,12,2	70,76,24	138	69	0.672217422427	1.0	0.0,0.125,0.064	0.021,0.073,0.04	0.018
2262	"ARMH3"	"ARMH3"	chr10	-	102032932	102033339	102032932	102033172	102033282	102033339	2262	0,1,3	1,13,15	3,9,0	31,29,14	138	69	0.207563836795	0.899710634144633	0.0,0.037,0.091	0.046,0.134,0.0	-0.017
2263	"CTNNBIP1"	"CTNNBIP1"	chr1	-	9871968	9872392	9871968	9872088	9872252	9872392	2263	4,11,6	0,0,0	21,2,10	4,2,1	138	69	6.72199947129e-05	0.005464303628183422	1.0,1.0,1.0	0.724,0.333,0.833	0.37
2264	"PMS2P4"	"PMS2P4"	chr7	-	67296936	67297303	67296936	67297039	67297216	67297303	2264	0,0,1	0,0,1	3,1,0	0,0,0	138	69	1	1.0	NA,NA,0.333	1.0,1.0,NA	-0.667
2265	"PMS2P4"	"PMS2P4"	chr7	-	67296936	67297303	67296936	67297049	67297216	67297303	2265	0,0,1	0,2,0	0,1,0	11,2,0	138	69	1	1.0	NA,0.0,1.0	0.0,0.2,NA	0.4
2266	"CCT6P3"	"CCT6P3"	chr7	+	65068455	65068813	65068455	65068610	65068708	65068813	2266	4,0,6	9,19,11	0,8,4	40,34,19	138	69	0.270337474042	1.0	0.182,0.0,0.214	0.0,0.105,0.095	0.065
2267	"RNF44"	"RNF44"	chr5	-	176529309	176529644	176529309	176529387	176529522	176529644	2267	1,3,6	10,80,74	0,13,12	101,42,130	138	69	0.163716541706	0.7710210599739329	0.048,0.018,0.039	0.0,0.134,0.044	-0.024
2268	"RNF44"	"RNF44"	chr5	-	176529309	176529644	176529309	176529418	176529522	176529644	2268	1,0,3	0,2,1	0,3,5	0,1,2	138	69	1	1.0	1.0,0.0,0.6	NA,0.6,0.556	-0.045
2269	"RNF44"	"RNF44"	chr5	-	176530581	176531012	176530581	176530743	176530847	176531012	2269	0,2,0	30,32,21	10,0,1	46,24,36	138	69	0.0105070607466	0.14770452062075035	0.0,0.03,0.0	0.098,0.0,0.014	-0.027
2271	"IRAK3"	"IRAK3"	chr12	+	66244562	66245010	66244562	66244684	66244947	66245010	2271	0,4,4	9,22,42	4,1,1	50,28,12	138	69	0.393463933273	1.0	0.0,0.083,0.045	0.038,0.018,0.04	0.011
2272	"SRRM2"	"SRRM2"	chr16	+	2758987	2759172	2758987	2759047	2759139	2759172	2272	0,2,3	7,54,59	2,0,2	41,32,22	138	69	0.835225677235	1.0	0.0,0.018,0.025	0.024,0.0,0.043	-0.008
2273	"SRRM2"	"SRRM2"	chr16	+	2758987	2759402	2758987	2759172	2759351	2759402	2273	0,12,15	7,40,49	0,4,10	44,40,15	138	69	0.103395016715	0.5894478381970915	0.0,0.13,0.133	0.0,0.048,0.25	-0.012
2274	"SRRM2"	"SRRM2"	chr16	+	2759568	2760008	2759568	2759661	2759746	2760008	2274	0,3,9	0,6,14	1,1,5	2,3,0	138	69	1	1.0	NA,0.2,0.243	0.2,0.143,1.0	-0.226
2275	"DPY19L1P1"	"DPY19L1P1"	chr7	-	32716717	32717192	32716717	32716809	32717100	32717192	2275	5,4,0	0,1,0	0,0,0	6,0,0	138	69	1	1.0	1.0,0.667,NA	0.0,NA,NA	0.834
2277	"UBE2B"	"UBE2B"	chr5	+	134388324	134388588	134388324	134388413	134388544	134388588	2277	1,0,2	0,0,0	9,4,0	8,0,0	138	69	1	1.0	1.0,NA,1.0	0.36,1.0,NA	0.32
2278	"UBE2B"	"UBE2B"	chr5	+	134388324	134388588	134388324	134388413	134388547	134388588	2278	1,0,2	0,1,0	9,4,0	7,0,0	138	69	1	1.0	1.0,0.0,1.0	0.391,1.0,NA	-0.029
2279	"UBE2D2"	"UBE2D2"	chr5	+	139562243	139562630	139562243	139562407	139562501	139562630	2279	1,0,3	0,0,0	0,0,1	3,0,0	138	69	1	1.0	1.0,NA,1.0	0.0,NA,1.0	0.5
